,instance_folder,instance_id,noise_factor,sample,sample_durations,time_limit,solve_time,solver_status,obj_gap,obj_value
11,ubo100,2,2,1,"[0, 8, 5, 7, 1, 4, 1, 2, 8, 6, 9, 5, 7, 5, 9, 8, 7, 1, 3, 3, 13, 1, 4, 8, 12, 1, 3, 1, 5, 3, 1, 2, 1, 9, 1, 5, 4, 5, 8, 1, 7, 1, 2, 3, 3, 7, 4, 1, 2, 3, 6, 1, 1, 6, 2, 5, 3, 6, 5, 13, 1, 6, 1, 12, 7, 2, 1, 12, 5, 2, 3, 5, 1, 14, 3, 11, 14, 8, 1, 4, 12, 3, 9, 2, 7, 5, 2, 9, 2, 1, 4, 4, 4, 10, 8, 1, 5, 3, 4, 7, 3, 0]",60,0.005,Infeasible,,
12,ubo100,2,2,2,"[0, 2, 6, 5, 2, 3, 3, 1, 4, 1, 7, 1, 6, 8, 4, 8, 15, 9, 4, 3, 11, 1, 5, 8, 12, 1, 5, 1, 2, 13, 1, 5, 2, 4, 2, 12, 14, 9, 8, 2, 6, 4, 3, 5, 1, 1, 5, 4, 1, 2, 8, 2, 2, 1, 11, 13, 4, 9, 3, 4, 5, 1, 5, 7, 3, 2, 2, 9, 8, 7, 2, 1, 1, 5, 3, 12, 9, 1, 1, 1, 6, 1, 5, 3, 6, 8, 1, 6, 1, 5, 4, 11, 11, 2, 7, 8, 5, 7, 10, 8, 5, 0]",60,60.001,Feasible,0.225383,457.0
13,ubo100,2,2,3,"[0, 11, 3, 7, 1, 7, 3, 3, 9, 4, 8, 8, 6, 3, 8, 4, 3, 6, 3, 4, 14, 3, 11, 6, 12, 5, 2, 2, 3, 3, 1, 5, 1, 8, 1, 8, 5, 7, 4, 1, 8, 7, 4, 1, 2, 7, 6, 7, 3, 3, 11, 3, 2, 6, 10, 12, 11, 9, 5, 5, 3, 4, 2, 7, 2, 1, 3, 6, 12, 5, 2, 4, 2, 4, 3, 8, 7, 6, 1, 1, 14, 9, 4, 2, 11, 2, 1, 5, 1, 3, 2, 9, 6, 10, 8, 1, 6, 3, 3, 15, 11, 0]",60,0.005,Infeasible,,
14,ubo100,2,2,4,"[0, 12, 3, 10, 2, 12, 1, 1, 6, 2, 9, 11, 4, 7, 8, 1, 7, 8, 4, 14, 3, 3, 14, 2, 9, 3, 1, 3, 2, 9, 1, 3, 2, 6, 1, 8, 5, 12, 3, 1, 8, 6, 1, 6, 2, 11, 10, 7, 1, 1, 2, 3, 1, 1, 8, 15, 3, 11, 2, 13, 5, 2, 4, 8, 3, 2, 2, 13, 8, 5, 2, 1, 3, 10, 3, 8, 4, 3, 1, 1, 8, 4, 11, 2, 2, 5, 1, 7, 2, 3, 5, 6, 13, 4, 1, 1, 6, 5, 11, 13, 3, 0]",60,0.004,Infeasible,,
15,ubo100,2,2,5,"[0, 7, 1, 2, 1, 5, 1, 1, 6, 4, 2, 5, 5, 4, 4, 3, 13, 3, 7, 9, 13, 1, 13, 2, 8, 3, 4, 2, 9, 11, 2, 6, 2, 6, 2, 3, 14, 6, 10, 2, 4, 4, 7, 2, 1, 6, 2, 6, 3, 3, 9, 5, 1, 3, 1, 14, 4, 5, 1, 10, 5, 7, 6, 10, 9, 1, 1, 13, 3, 8, 1, 4, 1, 6, 1, 9, 6, 1, 1, 7, 8, 7, 6, 2, 8, 7, 1, 3, 1, 3, 2, 5, 6, 11, 4, 7, 1, 5, 4, 14, 4, 0]",60,60.002,Feasible,0.254902,459.0
16,ubo100,2,2,6,"[0, 8, 1, 12, 1, 7, 2, 2, 4, 3, 7, 4, 3, 7, 9, 3, 11, 1, 2, 14, 11, 3, 3, 1, 4, 3, 5, 3, 5, 13, 1, 2, 1, 9, 2, 8, 5, 8, 5, 2, 1, 7, 3, 2, 2, 5, 6, 6, 1, 2, 10, 2, 1, 3, 5, 8, 8, 8, 3, 3, 6, 3, 6, 10, 11, 2, 2, 4, 6, 7, 2, 4, 3, 7, 2, 4, 8, 2, 1, 7, 14, 3, 5, 3, 5, 1, 1, 1, 2, 6, 1, 8, 11, 10, 1, 6, 1, 1, 10, 11, 6, 0]",60,0.005,Infeasible,,
17,ubo100,2,2,7,"[0, 11, 4, 5, 1, 6, 3, 2, 1, 2, 9, 7, 4, 11, 11, 2, 3, 9, 2, 9, 9, 2, 6, 8, 10, 4, 4, 1, 3, 6, 1, 3, 1, 9, 1, 4, 12, 3, 2, 1, 4, 5, 1, 1, 1, 3, 10, 7, 5, 2, 2, 3, 2, 4, 11, 8, 8, 2, 4, 10, 2, 2, 6, 9, 9, 1, 3, 10, 7, 7, 1, 5, 1, 5, 3, 7, 3, 1, 1, 4, 14, 6, 11, 1, 5, 7, 2, 2, 1, 4, 4, 4, 11, 6, 8, 1, 2, 2, 6, 7, 11, 0]",60,0.005,Infeasible,,
18,ubo100,2,2,8,"[0, 7, 7, 12, 1, 7, 3, 1, 10, 4, 6, 2, 5, 10, 9, 8, 3, 9, 7, 4, 5, 1, 13, 5, 7, 2, 1, 2, 5, 12, 2, 7, 1, 6, 2, 3, 12, 9, 11, 1, 1, 3, 6, 6, 1, 11, 5, 3, 1, 1, 4, 4, 1, 2, 1, 8, 9, 1, 3, 5, 3, 1, 4, 12, 7, 2, 2, 9, 5, 3, 2, 2, 3, 10, 2, 8, 5, 7, 1, 4, 12, 5, 9, 2, 2, 3, 2, 2, 1, 7, 2, 7, 9, 11, 4, 4, 3, 1, 9, 10, 2, 0]",60,0.005,Infeasible,,
19,ubo100,2,2,9,"[0, 10, 6, 12, 2, 10, 2, 3, 3, 6, 6, 4, 6, 10, 12, 6, 5, 8, 5, 4, 9, 3, 12, 8, 11, 2, 1, 2, 7, 5, 1, 2, 1, 4, 2, 2, 10, 3, 1, 1, 8, 4, 2, 4, 2, 11, 4, 6, 2, 3, 12, 4, 2, 3, 4, 14, 5, 7, 2, 14, 5, 1, 2, 11, 8, 1, 3, 12, 7, 5, 3, 4, 3, 3, 3, 14, 5, 5, 1, 6, 12, 5, 3, 1, 7, 3, 2, 4, 2, 2, 3, 4, 4, 9, 2, 3, 7, 6, 1, 10, 8, 0]",60,0.005,Infeasible,,
20,ubo100,3,2,0,"[0, 2, 14, 5, 10, 6, 1, 3, 4, 5, 2, 5, 7, 2, 3, 1, 7, 2, 3, 1, 11, 5, 5, 6, 2, 4, 1, 8, 11, 2, 10, 2, 2, 1, 1, 2, 10, 1, 2, 4, 3, 9, 8, 4, 3, 2, 10, 2, 7, 1, 2, 1, 3, 7, 1, 6, 2, 4, 1, 1, 2, 5, 9, 9, 13, 2, 1, 8, 12, 4, 8, 9, 5, 6, 11, 6, 3, 1, 1, 5, 13, 2, 4, 5, 3, 7, 7, 3, 1, 2, 2, 5, 1, 11, 7, 7, 8, 1, 4, 6, 2, 0]",60,0.005,Infeasible,,
21,ubo100,3,2,1,"[0, 2, 11, 4, 6, 5, 8, 10, 7, 2, 1, 5, 3, 1, 8, 1, 2, 2, 2, 1, 11, 5, 7, 2, 1, 4, 5, 11, 10, 3, 6, 2, 1, 8, 3, 11, 8, 1, 2, 3, 7, 7, 3, 1, 3, 2, 11, 1, 9, 1, 2, 3, 2, 8, 5, 13, 1, 9, 2, 1, 2, 8, 9, 2, 12, 4, 2, 3, 7, 5, 4, 8, 9, 9, 11, 5, 2, 2, 5, 8, 11, 2, 1, 6, 2, 2, 6, 11, 1, 1, 1, 12, 2, 6, 5, 5, 3, 2, 5, 6, 2, 0]",60,0.005,Infeasible,,
22,ubo100,3,2,2,"[0, 2, 5, 5, 5, 1, 7, 3, 15, 3, 1, 3, 9, 6, 4, 1, 1, 1, 3, 2, 10, 1, 15, 5, 1, 4, 3, 6, 5, 4, 14, 3, 2, 7, 2, 4, 4, 5, 1, 1, 4, 4, 9, 4, 2, 2, 8, 1, 13, 3, 3, 1, 3, 4, 5, 3, 1, 6, 3, 2, 2, 9, 8, 11, 13, 6, 1, 11, 9, 1, 1, 4, 10, 7, 2, 9, 1, 2, 1, 6, 13, 1, 7, 6, 3, 5, 4, 11, 1, 1, 1, 8, 2, 10, 6, 7, 12, 1, 7, 3, 1, 0]",60,0.005,Infeasible,,
23,ubo100,3,2,3,"[0, 2, 15, 4, 8, 9, 11, 10, 10, 4, 1, 3, 7, 4, 1, 2, 6, 1, 2, 2, 11, 1, 8, 11, 1, 12, 4, 3, 4, 7, 3, 3, 1, 8, 1, 7, 4, 5, 2, 7, 5, 8, 7, 4, 1, 5, 8, 1, 5, 3, 5, 2, 3, 8, 2, 12, 2, 10, 2, 1, 2, 7, 4, 12, 14, 2, 1, 2, 3, 4, 3, 6, 10, 4, 11, 4, 3, 2, 5, 3, 14, 1, 5, 3, 2, 2, 2, 7, 1, 1, 1, 3, 1, 6, 9, 12, 10, 1, 7, 3, 1, 0]",60,0.005,Infeasible,,
24,ubo100,3,2,4,"[0, 1, 14, 3, 12, 9, 6, 13, 3, 5, 2, 2, 9, 3, 7, 3, 1, 1, 5, 2, 4, 8, 14, 2, 3, 14, 2, 8, 12, 1, 9, 2, 1, 5, 3, 6, 6, 3, 1, 10, 3, 8, 6, 1, 2, 4, 11, 1, 11, 7, 1, 1, 1, 10, 3, 3, 1, 3, 3, 2, 3, 12, 7, 3, 8, 2, 1, 8, 7, 9, 7, 9, 11, 6, 3, 13, 1, 1, 6, 6, 15, 2, 6, 1, 1, 1, 7, 14, 1, 5, 2, 12, 1, 5, 1, 3, 7, 1, 12, 3, 1, 0]",60,0.005,Infeasible,,
25,ubo100,3,2,5,"[0, 2, 8, 1, 2, 4, 9, 8, 6, 2, 1, 5, 4, 3, 3, 3, 7, 1, 3, 1, 11, 2, 8, 12, 3, 14, 1, 10, 7, 6, 10, 2, 1, 2, 2, 10, 5, 4, 2, 7, 2, 4, 1, 5, 2, 1, 6, 2, 5, 7, 5, 1, 3, 3, 4, 5, 1, 10, 1, 1, 2, 10, 9, 12, 14, 5, 1, 3, 10, 8, 5, 5, 9, 4, 2, 9, 1, 3, 7, 8, 14, 2, 7, 5, 1, 6, 7, 9, 1, 3, 1, 12, 2, 4, 3, 6, 12, 2, 5, 7, 2, 0]",60,0.004,Infeasible,,
26,ubo100,3,2,6,"[0, 2, 3, 5, 5, 4, 7, 11, 13, 4, 2, 2, 4, 3, 7, 2, 4, 2, 3, 1, 8, 3, 11, 2, 2, 14, 1, 8, 2, 1, 4, 3, 2, 8, 1, 5, 12, 1, 2, 1, 1, 6, 7, 3, 3, 5, 4, 1, 9, 3, 2, 2, 1, 7, 1, 12, 1, 9, 3, 2, 3, 10, 4, 6, 8, 6, 1, 9, 5, 1, 6, 4, 8, 10, 11, 10, 2, 2, 5, 9, 8, 3, 5, 2, 2, 7, 6, 4, 1, 5, 2, 4, 2, 6, 3, 6, 3, 1, 2, 2, 2, 0]",60,0.005,Infeasible,,
27,ubo100,3,2,7,"[0, 1, 8, 1, 10, 1, 1, 3, 12, 1, 2, 2, 4, 7, 5, 3, 6, 1, 2, 2, 9, 7, 6, 12, 2, 12, 1, 10, 3, 7, 9, 2, 2, 8, 2, 4, 4, 4, 1, 11, 3, 9, 11, 3, 3, 2, 1, 2, 15, 7, 4, 2, 1, 11, 1, 11, 3, 4, 1, 1, 1, 12, 2, 12, 8, 4, 1, 7, 9, 2, 8, 8, 6, 8, 3, 12, 2, 3, 8, 9, 13, 2, 7, 1, 1, 5, 3, 13, 1, 1, 1, 5, 1, 15, 6, 12, 3, 2, 8, 6, 2, 0]",60,60.003,Feasible,0.423256,430.0
28,ubo100,3,2,8,"[0, 1, 14, 4, 3, 9, 5, 10, 3, 2, 2, 4, 6, 5, 6, 3, 3, 1, 3, 2, 4, 5, 12, 5, 2, 8, 2, 11, 9, 1, 11, 5, 1, 2, 3, 1, 12, 5, 1, 7, 2, 1, 10, 5, 2, 4, 1, 2, 13, 6, 2, 2, 2, 9, 3, 3, 3, 10, 1, 1, 3, 8, 8, 2, 7, 3, 2, 5, 4, 1, 7, 7, 8, 1, 4, 5, 3, 1, 6, 4, 4, 3, 4, 7, 3, 2, 2, 5, 2, 3, 1, 11, 1, 10, 4, 14, 8, 2, 2, 3, 2, 0]",60,0.004,Infeasible,,
29,ubo100,3,2,9,"[0, 2, 7, 2, 6, 7, 10, 6, 14, 3, 1, 5, 9, 8, 2, 1, 6, 1, 1, 2, 3, 3, 8, 12, 3, 8, 4, 7, 11, 3, 5, 5, 2, 7, 3, 10, 10, 2, 1, 2, 7, 3, 7, 2, 1, 4, 8, 1, 10, 6, 1, 1, 3, 10, 4, 12, 2, 12, 3, 2, 2, 14, 4, 12, 14, 6, 1, 5, 14, 4, 7, 3, 9, 2, 10, 9, 1, 3, 6, 7, 14, 3, 4, 3, 1, 7, 4, 5, 1, 1, 2, 11, 1, 7, 2, 7, 8, 1, 11, 4, 2, 0]",60,0.005,Infeasible,,
30,ubo100,4,2,0,"[0, 7, 1, 9, 10, 7, 2, 1, 4, 10, 5, 3, 11, 5, 5, 7, 4, 5, 14, 5, 13, 1, 4, 7, 10, 9, 11, 2, 8, 1, 8, 2, 2, 2, 2, 9, 2, 2, 1, 5, 3, 1, 9, 2, 2, 13, 2, 1, 7, 2, 2, 3, 6, 4, 2, 6, 5, 1, 4, 14, 15, 3, 5, 1, 6, 4, 3, 2, 1, 7, 12, 2, 3, 3, 2, 11, 9, 11, 6, 10, 7, 8, 6, 14, 6, 2, 2, 3, 1, 1, 4, 11, 2, 1, 12, 1, 1, 1, 8, 2, 2, 0]",60,60.001,Feasible,0.294118,391.0
31,ubo100,4,2,1,"[0, 5, 1, 9, 7, 6, 7, 3, 14, 8, 4, 2, 10, 14, 5, 6, 6, 6, 7, 2, 3, 1, 4, 3, 13, 9, 3, 2, 10, 9, 12, 1, 1, 1, 1, 4, 7, 10, 1, 3, 5, 2, 3, 1, 1, 10, 1, 3, 7, 1, 2, 3, 7, 9, 3, 10, 8, 1, 9, 8, 4, 3, 5, 7, 1, 7, 6, 2, 2, 5, 4, 2, 5, 3, 1, 10, 11, 11, 8, 10, 1, 2, 5, 12, 2, 1, 2, 1, 5, 7, 10, 9, 4, 2, 4, 2, 6, 2, 5, 2, 1, 0]",60,60.002,Feasible,0.270833,384.0
32,ubo100,4,2,2,"[0, 7, 1, 2, 2, 10, 9, 1, 13, 6, 5, 3, 2, 14, 4, 7, 3, 3, 7, 4, 3, 3, 2, 10, 5, 12, 10, 2, 4, 1, 10, 1, 2, 3, 2, 3, 5, 4, 1, 2, 12, 1, 4, 3, 2, 9, 2, 4, 6, 2, 1, 1, 4, 5, 5, 7, 1, 4, 6, 11, 6, 6, 7, 6, 8, 8, 2, 2, 1, 13, 13, 1, 1, 3, 2, 7, 3, 6, 4, 10, 4, 2, 8, 9, 2, 1, 2, 3, 2, 7, 2, 1, 3, 3, 11, 1, 1, 3, 8, 1, 2, 0]",60,60.001,Feasible,0.264368,348.0
33,ubo100,4,2,3,"[0, 11, 1, 4, 11, 6, 9, 5, 6, 11, 1, 1, 8, 10, 5, 11, 7, 5, 12, 3, 8, 3, 7, 9, 14, 8, 10, 2, 11, 8, 9, 2, 2, 1, 3, 9, 4, 1, 2, 6, 4, 2, 9, 2, 2, 7, 2, 4, 4, 2, 1, 3, 1, 13, 5, 10, 1, 7, 5, 7, 6, 7, 8, 7, 4, 8, 1, 2, 7, 7, 10, 1, 3, 3, 5, 12, 13, 7, 12, 12, 2, 1, 8, 7, 5, 1, 1, 2, 5, 1, 2, 4, 3, 1, 11, 2, 2, 3, 6, 2, 1, 0]",60,60.002,Feasible,0.319202,401.0
34,ubo100,4,2,4,"[0, 2, 1, 3, 4, 11, 11, 5, 7, 11, 3, 2, 8, 6, 7, 10, 11, 1, 8, 3, 5, 1, 12, 13, 13, 10, 7, 1, 1, 6, 11, 2, 1, 3, 3, 9, 1, 5, 2, 4, 5, 1, 2, 3, 1, 3, 1, 2, 7, 1, 1, 1, 6, 7, 7, 5, 3, 7, 10, 8, 3, 8, 9, 7, 1, 1, 1, 1, 8, 5, 3, 2, 5, 2, 3, 4, 13, 11, 14, 8, 2, 6, 11, 13, 7, 1, 2, 1, 3, 6, 3, 11, 1, 1, 7, 2, 1, 1, 9, 3, 2, 0]",60,60.002,Feasible,0.283887,391.0
35,ubo100,4,2,5,"[0, 4, 1, 4, 11, 4, 2, 1, 7, 13, 3, 1, 4, 14, 6, 2, 2, 5, 14, 5, 14, 1, 10, 8, 6, 3, 6, 2, 4, 3, 4, 1, 1, 3, 3, 9, 3, 1, 1, 2, 7, 3, 7, 2, 1, 11, 2, 6, 7, 2, 2, 3, 2, 14, 4, 14, 4, 4, 6, 9, 4, 8, 4, 1, 5, 6, 1, 2, 6, 5, 10, 1, 5, 5, 3, 3, 14, 4, 7, 11, 8, 5, 8, 10, 8, 1, 2, 1, 3, 2, 9, 8, 5, 1, 5, 1, 7, 1, 7, 2, 2, 0]",60,60.002,Feasible,0.293801,371.0
36,ubo100,4,2,6,"[0, 11, 3, 5, 7, 8, 4, 3, 7, 13, 2, 3, 5, 12, 6, 5, 8, 1, 6, 4, 14, 3, 10, 13, 9, 7, 3, 2, 4, 3, 8, 2, 2, 3, 3, 10, 3, 9, 1, 1, 3, 1, 7, 1, 1, 4, 1, 5, 7, 1, 1, 1, 2, 3, 1, 8, 7, 3, 8, 7, 6, 1, 7, 3, 2, 4, 5, 1, 5, 3, 12, 1, 2, 3, 3, 7, 8, 8, 10, 5, 5, 6, 2, 8, 3, 2, 1, 1, 2, 8, 3, 2, 6, 1, 8, 2, 7, 1, 2, 2, 1, 0]",60,60.001,Feasible,0.286111,360.0
37,ubo100,4,2,7,"[0, 7, 2, 3, 7, 4, 5, 4, 5, 6, 1, 3, 2, 4, 6, 2, 7, 7, 11, 4, 15, 1, 2, 3, 3, 11, 10, 2, 10, 4, 6, 1, 2, 1, 2, 11, 7, 4, 1, 2, 11, 1, 9, 2, 1, 9, 2, 4, 4, 2, 2, 1, 3, 6, 1, 13, 3, 1, 13, 5, 12, 1, 2, 5, 7, 4, 5, 1, 1, 11, 5, 1, 5, 2, 5, 3, 13, 7, 14, 13, 6, 7, 3, 10, 7, 2, 2, 2, 2, 8, 7, 7, 7, 3, 9, 2, 6, 3, 9, 1, 1, 0]",60,60.002,Feasible,0.272222,360.0
38,ubo100,4,2,8,"[0, 4, 3, 5, 1, 2, 5, 5, 14, 8, 2, 1, 5, 9, 6, 3, 12, 4, 14, 2, 11, 1, 9, 3, 4, 9, 3, 1, 6, 5, 12, 2, 1, 3, 3, 8, 3, 4, 1, 2, 5, 2, 6, 2, 1, 12, 2, 1, 5, 1, 1, 3, 2, 5, 1, 13, 5, 5, 9, 4, 3, 2, 5, 2, 4, 7, 1, 2, 3, 8, 4, 2, 2, 7, 3, 15, 3, 4, 11, 13, 4, 8, 4, 8, 7, 1, 1, 3, 4, 2, 2, 6, 1, 3, 4, 1, 1, 2, 6, 2, 2, 0]",60,60.002,Feasible,0.305949,353.0
39,ubo100,4,2,9,"[0, 8, 3, 3, 2, 3, 4, 3, 14, 12, 5, 2, 9, 6, 4, 7, 2, 3, 4, 5, 12, 1, 8, 12, 6, 12, 10, 1, 9, 8, 3, 2, 1, 2, 3, 10, 1, 10, 1, 3, 7, 3, 6, 2, 2, 13, 2, 3, 6, 2, 2, 1, 2, 9, 7, 12, 9, 2, 11, 4, 9, 3, 7, 2, 1, 4, 8, 1, 8, 3, 3, 1, 4, 2, 4, 8, 14, 12, 5, 8, 2, 4, 4, 13, 4, 2, 1, 3, 2, 9, 3, 9, 7, 1, 8, 1, 6, 1, 8, 3, 1, 0]",60,60.002,Feasible,0.278351,388.0
40,ubo100,5,2,0,"[0, 7, 9, 2, 2, 2, 3, 1, 4, 1, 8, 2, 1, 9, 2, 3, 6, 7, 5, 5, 1, 13, 4, 6, 2, 2, 2, 1, 7, 10, 8, 9, 11, 2, 1, 15, 2, 9, 9, 2, 2, 3, 12, 1, 4, 7, 8, 2, 2, 4, 5, 1, 4, 2, 5, 3, 1, 1, 6, 11, 4, 3, 5, 2, 2, 3, 3, 10, 10, 9, 12, 4, 5, 14, 6, 12, 4, 3, 11, 1, 3, 13, 9, 2, 8, 8, 1, 12, 1, 1, 2, 4, 6, 3, 10, 7, 5, 2, 7, 3, 1, 0]",60,60.0,Unknown,,
