instance_folder,instance_id,noise_factor,method,time_limit,feasibility,obj,time_offline,time_online,start_times,real_durations,mode,obj_pi,time_limit_rescheduling,time_limit_initial,solver_calls,estimated_start_times,estimated_durations
j10,1,1,proactive_quantile_0.5,60.0,False,inf,0.04994678497314453,inf,"[0, 2, 0, 0, 0, 7, 18, 9, 24, 11, 4, 26]","[0, 2, 9, 1, 1, 2, 5, 11, 2, 3, 1, 0]",quantile_0.5,26.0,,,,,
j10,1,1,proactive_quantile_0.5,60.0,True,26.0,0.04994678497314453,0.00012493133544921875,"[0, 2, 0, 0, 0, 7, 18, 9, 24, 11, 4, 26]","[0, 1, 7, 1, 2, 1, 3, 8, 1, 5, 1, 0]",quantile_0.5,26.0,,,,,
j10,1,1,proactive_quantile_0.5,60.0,False,inf,0.04994678497314453,inf,"[0, 2, 0, 0, 0, 7, 18, 9, 24, 11, 4, 26]","[0, 1, 9, 1, 3, 1, 4, 10, 2, 4, 1, 0]",quantile_0.5,26.0,,,,,
j10,1,1,proactive_quantile_0.5,60.0,False,inf,0.04994678497314453,inf,"[0, 2, 0, 0, 0, 7, 18, 9, 24, 11, 4, 26]","[0, 2, 12, 1, 3, 2, 3, 7, 2, 4, 1, 0]",quantile_0.5,26.0,,,,,
j10,1,1,proactive_quantile_0.5,60.0,False,inf,0.04994678497314453,inf,"[0, 2, 0, 0, 0, 7, 18, 9, 24, 11, 4, 26]","[0, 2, 6, 1, 2, 1, 2, 11, 2, 5, 1, 0]",quantile_0.5,26.0,,,,,
j10,1,1,proactive_quantile_0.5,60.0,False,inf,0.04994678497314453,inf,"[0, 2, 0, 0, 0, 7, 18, 9, 24, 11, 4, 26]","[0, 2, 6, 3, 3, 2, 3, 7, 2, 7, 1, 0]",quantile_0.5,26.0,,,,,
j10,1,1,proactive_quantile_0.5,60.0,False,inf,0.04994678497314453,inf,"[0, 2, 0, 0, 0, 7, 18, 9, 24, 11, 4, 26]","[0, 1, 7, 1, 3, 1, 2, 11, 2, 4, 1, 0]",quantile_0.5,26.0,,,,,
j10,1,1,proactive_quantile_0.5,60.0,False,inf,0.04994678497314453,inf,"[0, 2, 0, 0, 0, 7, 18, 9, 24, 11, 4, 26]","[0, 3, 6, 1, 2, 3, 4, 7, 1, 4, 1, 0]",quantile_0.5,26.0,,,,,
j10,1,1,proactive_quantile_0.5,60.0,False,inf,0.04994678497314453,inf,"[0, 2, 0, 0, 0, 7, 18, 9, 24, 11, 4, 26]","[0, 3, 11, 1, 2, 2, 5, 12, 1, 3, 1, 0]",quantile_0.5,28.0,,,,,
j10,1,1,proactive_quantile_0.5,60.0,False,inf,0.04994678497314453,inf,"[0, 2, 0, 0, 0, 7, 18, 9, 24, 11, 4, 26]","[0, 3, 8, 2, 1, 3, 2, 6, 2, 4, 1, 0]",quantile_0.5,26.0,,,,,
j10,1,1,proactive_quantile_0.75,60.0,True,27.0,0.06897115707397461,0.00013685226440429688,"[0, 3, 0, 0, 0, 7, 22, 11, 24, 12, 5, 27]","[0, 2, 9, 1, 1, 2, 5, 11, 2, 3, 1, 0]",quantile_0.75,26.0,,,,,
j10,1,1,proactive_quantile_0.75,60.0,True,27.0,0.06897115707397461,0.000125885009765625,"[0, 3, 0, 0, 0, 7, 22, 11, 24, 12, 5, 27]","[0, 1, 7, 1, 2, 1, 3, 8, 1, 5, 1, 0]",quantile_0.75,26.0,,,,,
j10,1,1,proactive_quantile_0.75,60.0,True,27.0,0.06897115707397461,0.00013327598571777344,"[0, 3, 0, 0, 0, 7, 22, 11, 24, 12, 5, 27]","[0, 1, 9, 1, 3, 1, 4, 10, 2, 4, 1, 0]",quantile_0.75,26.0,,,,,
j10,1,1,proactive_quantile_0.75,60.0,False,inf,0.06897115707397461,inf,"[0, 3, 0, 0, 0, 7, 22, 11, 24, 12, 5, 27]","[0, 2, 12, 1, 3, 2, 3, 7, 2, 4, 1, 0]",quantile_0.75,26.0,,,,,
j10,1,1,proactive_quantile_0.75,60.0,True,27.0,0.06897115707397461,0.0001227855682373047,"[0, 3, 0, 0, 0, 7, 22, 11, 24, 12, 5, 27]","[0, 2, 6, 1, 2, 1, 2, 11, 2, 5, 1, 0]",quantile_0.75,26.0,,,,,
j10,1,1,proactive_quantile_0.75,60.0,True,27.0,0.06897115707397461,0.0016319751739501953,"[0, 3, 0, 0, 0, 7, 22, 11, 24, 12, 5, 27]","[0, 2, 6, 3, 3, 2, 3, 7, 2, 7, 1, 0]",quantile_0.75,26.0,,,,,
j10,1,1,proactive_quantile_0.75,60.0,True,27.0,0.06897115707397461,0.0002980232238769531,"[0, 3, 0, 0, 0, 7, 22, 11, 24, 12, 5, 27]","[0, 1, 7, 1, 3, 1, 2, 11, 2, 4, 1, 0]",quantile_0.75,26.0,,,,,
j10,1,1,proactive_quantile_0.75,60.0,True,27.0,0.06897115707397461,0.00013208389282226562,"[0, 3, 0, 0, 0, 7, 22, 11, 24, 12, 5, 27]","[0, 3, 6, 1, 2, 3, 4, 7, 1, 4, 1, 0]",quantile_0.75,26.0,,,,,
j10,1,1,proactive_quantile_0.75,60.0,False,inf,0.06897115707397461,inf,"[0, 3, 0, 0, 0, 7, 22, 11, 24, 12, 5, 27]","[0, 3, 11, 1, 2, 2, 5, 12, 1, 3, 1, 0]",quantile_0.75,28.0,,,,,
j10,1,1,proactive_quantile_0.75,60.0,True,27.0,0.06897115707397461,0.00011587142944335938,"[0, 3, 0, 0, 0, 7, 22, 11, 24, 12, 5, 27]","[0, 3, 8, 2, 1, 3, 2, 6, 2, 4, 1, 0]",quantile_0.75,26.0,,,,,
j10,1,1,proactive_quantile_0.9,60.0,True,29.0,0.04731321334838867,0.0001900196075439453,"[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 2, 9, 1, 1, 2, 5, 11, 2, 3, 1, 0]",quantile_0.9,26.0,,,,,
j10,1,1,proactive_quantile_0.9,60.0,True,29.0,0.04731321334838867,0.0001556873321533203,"[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 1, 7, 1, 2, 1, 3, 8, 1, 5, 1, 0]",quantile_0.9,26.0,,,,,
j10,1,1,proactive_quantile_0.9,60.0,True,29.0,0.04731321334838867,0.0001709461212158203,"[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 1, 9, 1, 3, 1, 4, 10, 2, 4, 1, 0]",quantile_0.9,26.0,,,,,
j10,1,1,proactive_quantile_0.9,60.0,True,29.0,0.04731321334838867,0.000164031982421875,"[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 2, 12, 1, 3, 2, 3, 7, 2, 4, 1, 0]",quantile_0.9,26.0,,,,,
j10,1,1,proactive_quantile_0.9,60.0,True,29.0,0.04731321334838867,0.00015807151794433594,"[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 2, 6, 1, 2, 1, 2, 11, 2, 5, 1, 0]",quantile_0.9,26.0,,,,,
j10,1,1,proactive_quantile_0.9,60.0,True,29.0,0.04731321334838867,0.00015401840209960938,"[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 2, 6, 3, 3, 2, 3, 7, 2, 7, 1, 0]",quantile_0.9,26.0,,,,,
j10,1,1,proactive_quantile_0.9,60.0,True,29.0,0.04731321334838867,0.00014281272888183594,"[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 1, 7, 1, 3, 1, 2, 11, 2, 4, 1, 0]",quantile_0.9,26.0,,,,,
j10,1,1,proactive_quantile_0.9,60.0,True,29.0,0.04731321334838867,0.00013780593872070312,"[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 3, 6, 1, 2, 3, 4, 7, 1, 4, 1, 0]",quantile_0.9,26.0,,,,,
j10,1,1,proactive_quantile_0.9,60.0,True,29.0,0.04731321334838867,0.00016379356384277344,"[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 3, 11, 1, 2, 2, 5, 12, 1, 3, 1, 0]",quantile_0.9,28.0,,,,,
j10,1,1,proactive_quantile_0.9,60.0,True,29.0,0.04731321334838867,0.0001418590545654297,"[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 3, 8, 2, 1, 3, 2, 6, 2, 4, 1, 0]",quantile_0.9,26.0,,,,,
j10,1,1,reactive_quantile_0.5,,True,27.0,0.04802584648132324,0.23528718948364258,"[0, 3, 0, 0, 0, 7, 22, 11, 24, 12, 5, 27]","[0, 2, 9, 1, 1, 2, 5, 11, 2, 3, 1, 0]",quantile_0.5,26.0,2.0,60.0,1.0,"[0, 3, 0, 0, 0, 7, 22, 11, 24, 12, 5, 27]","[0, 2, 9, 1, 1, 2, 5, 11, 2, 3, 1, 0]"
j10,1,1,reactive_quantile_0.5,,True,27.0,0.03814506530761719,0.3362557888031006,"[0, 3, 0, 0, 0, 7, 22, 11, 24, 12, 5, 27]","[0, 1, 7, 1, 2, 1, 3, 8, 1, 5, 1, 0]",quantile_0.5,26.0,2.0,60.0,1.0,"[0, 3, 0, 0, 0, 7, 22, 11, 24, 12, 5, 27]","[0, 1, 7, 1, 2, 1, 3, 8, 1, 5, 1, 0]"
j10,1,1,reactive_quantile_0.5,,True,27.0,0.03698110580444336,0.2515828609466553,"[0, 3, 0, 0, 0, 7, 22, 11, 24, 12, 5, 27]","[0, 1, 9, 1, 3, 1, 4, 10, 2, 4, 1, 0]",quantile_0.5,26.0,2.0,60.0,1.0,"[0, 3, 0, 0, 0, 7, 22, 11, 24, 12, 5, 27]","[0, 1, 9, 1, 3, 1, 4, 10, 2, 4, 1, 0]"
j10,1,1,reactive_quantile_0.5,,False,inf,inf,inf,,"[0, 2, 12, 1, 3, 2, 3, 7, 2, 4, 1, 0]",quantile_0.5,26.0,2.0,60.0,1.0,"[0, 3, 0, 0, 0, 7, 22, 11, 24, 12, 5, 27]","[0, 2, 12, 1, 3, 2, 5, 11, 2, 6, 1, 0]"
j10,1,1,reactive_quantile_0.5,,True,26.0,0.03599214553833008,0.24820303916931152,"[0, 3, 0, 0, 0, 7, 8, 11, 24, 12, 5, 26]","[0, 2, 6, 1, 2, 1, 2, 11, 2, 5, 1, 0]",quantile_0.5,26.0,2.0,60.0,1.0,"[0, 3, 0, 0, 0, 7, 22, 11, 24, 12, 5, 27]","[0, 2, 6, 1, 2, 1, 2, 11, 2, 5, 1, 0]"
j10,1,1,reactive_quantile_0.5,,True,26.0,0.03539419174194336,0.22971391677856445,"[0, 3, 0, 0, 0, 7, 19, 11, 24, 12, 5, 26]","[0, 2, 6, 3, 3, 2, 3, 7, 2, 7, 1, 0]",quantile_0.5,26.0,2.0,60.0,1.0,"[0, 3, 0, 0, 0, 7, 22, 11, 24, 12, 5, 27]","[0, 2, 6, 3, 3, 2, 3, 7, 2, 7, 1, 0]"
j10,1,1,reactive_quantile_0.5,,True,26.0,0.03586602210998535,0.20874524116516113,"[0, 3, 0, 0, 0, 7, 8, 11, 24, 12, 5, 26]","[0, 1, 7, 1, 3, 1, 2, 11, 2, 4, 1, 0]",quantile_0.5,26.0,2.0,60.0,1.0,"[0, 3, 0, 0, 0, 7, 22, 11, 24, 12, 5, 27]","[0, 1, 7, 1, 3, 1, 2, 11, 2, 4, 1, 0]"
j10,1,1,reactive_quantile_0.5,,True,27.0,0.03603005409240723,0.3106570243835449,"[0, 3, 0, 0, 0, 7, 22, 11, 24, 12, 5, 27]","[0, 3, 6, 1, 2, 3, 4, 7, 1, 4, 1, 0]",quantile_0.5,26.0,2.0,60.0,1.0,"[0, 3, 0, 0, 0, 7, 22, 11, 24, 12, 5, 27]","[0, 3, 6, 1, 2, 3, 4, 7, 1, 4, 1, 0]"
j10,1,1,reactive_quantile_0.5,,False,inf,inf,inf,,"[0, 3, 11, 1, 2, 2, 5, 12, 1, 3, 1, 0]",quantile_0.5,28.0,2.0,60.0,1.0,"[0, 3, 0, 0, 0, 7, 22, 11, 24, 12, 5, 27]","[0, 3, 11, 1, 2, 2, 5, 12, 2, 3, 1, 0]"
j10,1,1,reactive_quantile_0.5,,True,26.0,0.03683304786682129,0.21111011505126953,"[0, 3, 0, 0, 0, 7, 17, 11, 24, 12, 5, 26]","[0, 3, 8, 2, 1, 3, 2, 6, 2, 4, 1, 0]",quantile_0.5,26.0,2.0,60.0,1.0,"[0, 3, 0, 0, 0, 7, 22, 11, 24, 12, 5, 27]","[0, 3, 8, 2, 1, 3, 2, 6, 2, 4, 1, 0]"
j10,1,1,reactive_quantile_0.75,,False,inf,inf,inf,,"[0, 2, 9, 1, 1, 2, 5, 11, 2, 3, 1, 0]",quantile_0.75,26.0,2.0,60.0,1.0,"[0, 2, 0, 0, 0, 7, 18, 9, 24, 11, 4, 26]","[0, 2, 9, 1, 1, 2, 5, 11, 1, 3, 1, 0]"
j10,1,1,reactive_quantile_0.75,,True,26.0,0.03543496131896973,0.20860886573791504,"[0, 2, 0, 0, 0, 7, 17, 9, 24, 11, 4, 26]","[0, 1, 7, 1, 2, 1, 3, 8, 1, 5, 1, 0]",quantile_0.75,26.0,2.0,60.0,1.0,"[0, 2, 0, 0, 0, 7, 18, 9, 24, 11, 4, 26]","[0, 1, 7, 1, 2, 1, 3, 8, 1, 5, 1, 0]"
j10,1,1,reactive_quantile_0.75,,False,inf,inf,inf,,"[0, 1, 9, 1, 3, 1, 4, 10, 2, 4, 1, 0]",quantile_0.75,26.0,2.0,60.0,1.0,"[0, 2, 0, 0, 0, 7, 18, 9, 24, 11, 4, 26]","[0, 1, 9, 1, 3, 1, 4, 10, 1, 4, 1, 0]"
j10,1,1,reactive_quantile_0.75,,False,inf,inf,inf,,"[0, 2, 12, 1, 3, 2, 3, 7, 2, 4, 1, 0]",quantile_0.75,26.0,2.0,60.0,1.0,"[0, 2, 0, 0, 0, 7, 18, 9, 24, 11, 4, 26]","[0, 2, 12, 1, 3, 2, 4, 9, 1, 5, 1, 0]"
j10,1,1,reactive_quantile_0.75,,False,inf,inf,inf,,"[0, 2, 6, 1, 2, 1, 2, 11, 2, 5, 1, 0]",quantile_0.75,26.0,2.0,60.0,1.0,"[0, 2, 0, 0, 0, 7, 18, 9, 24, 11, 4, 26]","[0, 2, 6, 1, 2, 1, 2, 11, 1, 5, 1, 0]"
j10,1,1,reactive_quantile_0.75,,False,inf,inf,inf,,"[0, 2, 6, 3, 3, 2, 3, 7, 2, 7, 1, 0]",quantile_0.75,26.0,2.0,60.0,1.0,"[0, 2, 0, 0, 0, 7, 18, 9, 24, 11, 4, 26]","[0, 2, 9, 3, 2, 2, 4, 9, 1, 5, 1, 0]"
j10,1,1,reactive_quantile_0.75,,False,inf,inf,inf,,"[0, 1, 7, 1, 3, 1, 2, 11, 2, 4, 1, 0]",quantile_0.75,26.0,2.0,60.0,1.0,"[0, 2, 0, 0, 0, 7, 18, 9, 24, 11, 4, 26]","[0, 1, 7, 1, 3, 1, 2, 11, 1, 4, 1, 0]"
j10,1,1,reactive_quantile_0.75,,False,inf,inf,inf,,"[0, 3, 6, 1, 2, 3, 4, 7, 1, 4, 1, 0]",quantile_0.75,26.0,2.0,60.0,1.0,"[0, 2, 0, 0, 0, 7, 18, 9, 24, 11, 4, 26]","[0, 3, 6, 1, 2, 3, 4, 9, 1, 5, 1, 0]"
j10,1,1,reactive_quantile_0.75,,False,inf,inf,inf,,"[0, 3, 11, 1, 2, 2, 5, 12, 1, 3, 1, 0]",quantile_0.75,28.0,2.0,60.0,1.0,"[0, 2, 0, 0, 0, 7, 18, 9, 24, 11, 4, 26]","[0, 3, 11, 1, 2, 2, 4, 9, 1, 5, 1, 0]"
j10,1,1,reactive_quantile_0.75,,False,inf,inf,inf,,"[0, 3, 8, 2, 1, 3, 2, 6, 2, 4, 1, 0]",quantile_0.75,26.0,2.0,60.0,1.0,"[0, 2, 0, 0, 0, 7, 18, 9, 24, 11, 4, 26]","[0, 3, 8, 2, 1, 3, 4, 9, 1, 5, 1, 0]"
j10,1,1,reactive_quantile_0.9,,True,29.0,0.03602194786071777,0.2765331268310547,"[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 2, 9, 1, 1, 2, 5, 11, 2, 3, 1, 0]",quantile_0.9,26.0,2.0,60.0,1.0,"[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 2, 9, 1, 1, 2, 5, 11, 2, 3, 1, 0]"
j10,1,1,reactive_quantile_0.9,,True,29.0,0.03653669357299805,0.31502318382263184,"[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 1, 7, 1, 2, 1, 3, 8, 1, 5, 1, 0]",quantile_0.9,26.0,2.0,60.0,1.0,"[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 1, 7, 1, 2, 1, 3, 8, 1, 5, 1, 0]"
j10,1,1,reactive_quantile_0.9,,True,29.0,0.03556203842163086,0.2576289176940918,"[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 1, 9, 1, 3, 1, 4, 10, 2, 4, 1, 0]",quantile_0.9,26.0,2.0,60.0,1.0,"[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 1, 9, 1, 3, 1, 4, 10, 2, 4, 1, 0]"
j10,1,1,reactive_quantile_0.9,,True,26.0,0.03547501564025879,0.20723509788513184,"[0, 3, 0, 0, 0, 7, 19, 12, 24, 12, 5, 26]","[0, 2, 12, 1, 3, 2, 3, 7, 2, 4, 1, 0]",quantile_0.9,26.0,2.0,60.0,1.0,"[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 2, 12, 1, 3, 2, 3, 7, 2, 4, 1, 0]"
j10,1,1,reactive_quantile_0.9,,True,29.0,0.036545753479003906,0.28650903701782227,"[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 2, 6, 1, 2, 1, 2, 11, 2, 5, 1, 0]",quantile_0.9,26.0,2.0,60.0,1.0,"[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 2, 6, 1, 2, 1, 2, 11, 2, 5, 1, 0]"
j10,1,1,reactive_quantile_0.9,,True,26.0,0.03494000434875488,0.17336416244506836,"[0, 3, 0, 0, 0, 7, 9, 12, 24, 12, 5, 26]","[0, 2, 6, 3, 3, 2, 3, 7, 2, 7, 1, 0]",quantile_0.9,26.0,2.0,60.0,1.0,"[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 2, 6, 3, 3, 2, 3, 7, 2, 7, 1, 0]"
j10,1,1,reactive_quantile_0.9,,True,29.0,0.035714149475097656,0.24187684059143066,"[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 1, 7, 1, 3, 1, 2, 11, 2, 4, 1, 0]",quantile_0.9,26.0,2.0,60.0,1.0,"[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 1, 7, 1, 3, 1, 2, 11, 2, 4, 1, 0]"
j10,1,1,reactive_quantile_0.9,,True,29.0,0.0361630916595459,0.24142694473266602,"[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 3, 6, 1, 2, 3, 4, 7, 1, 4, 1, 0]",quantile_0.9,26.0,2.0,60.0,1.0,"[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 3, 6, 1, 2, 3, 4, 7, 1, 4, 1, 0]"
j10,1,1,reactive_quantile_0.9,,True,29.0,0.03532981872558594,0.2411210536956787,"[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 3, 11, 1, 2, 2, 5, 12, 1, 3, 1, 0]",quantile_0.9,28.0,2.0,60.0,1.0,"[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 3, 11, 1, 2, 2, 5, 12, 1, 3, 1, 0]"
j10,1,1,reactive_quantile_0.9,,True,26.0,0.03547787666320801,0.20856809616088867,"[0, 3, 0, 0, 0, 7, 10, 12, 24, 12, 5, 26]","[0, 3, 8, 2, 1, 3, 2, 6, 2, 4, 1, 0]",quantile_0.9,26.0,2.0,60.0,1.0,"[0, 3, 0, 0, 0, 7, 24, 12, 24, 12, 5, 29]","[0, 3, 8, 2, 1, 3, 2, 6, 2, 4, 1, 0]"
j10,3,1,proactive_quantile_0.5,60.0,False,inf,0.03892397880554199,inf,"[0, 16, 0, 0, 22, 11, 20, 21, 22, 25, 6, 35]","[0, 1, 7, 1, 6, 4, 2, 2, 2, 7, 7, 0]",quantile_0.5,33.0,,,,,
j10,3,1,proactive_quantile_0.5,60.0,False,inf,0.03892397880554199,inf,"[0, 16, 0, 0, 22, 11, 20, 21, 22, 25, 6, 35]","[0, 1, 8, 3, 7, 5, 1, 4, 6, 9, 7, 0]",quantile_0.5,35.0,,,,,
j10,3,1,proactive_quantile_0.5,60.0,True,37.0,0.03892397880554199,0.00010991096496582031,"[0, 16, 0, 0, 22, 11, 20, 21, 22, 25, 6, 35]","[0, 1, 6, 1, 11, 5, 1, 3, 3, 12, 3, 0]",quantile_0.5,36.0,,,,,
j10,3,1,proactive_quantile_0.5,60.0,True,35.0,0.03892397880554199,0.00010704994201660156,"[0, 16, 0, 0, 22, 11, 20, 21, 22, 25, 6, 35]","[0, 1, 5, 2, 11, 4, 2, 2, 6, 7, 3, 0]",quantile_0.5,33.0,,,,,
j10,3,1,proactive_quantile_0.5,60.0,True,37.0,0.03892397880554199,0.00010704994201660156,"[0, 16, 0, 0, 22, 11, 20, 21, 22, 25, 6, 35]","[0, 1, 4, 2, 9, 5, 2, 2, 5, 12, 4, 0]",quantile_0.5,35.0,,,,,
j10,3,1,proactive_quantile_0.5,60.0,False,inf,0.03892397880554199,inf,"[0, 16, 0, 0, 22, 11, 20, 21, 22, 25, 6, 35]","[0, 1, 5, 1, 6, 4, 1, 4, 6, 6, 6, 0]",quantile_0.5,35.0,,,,,
j10,3,1,proactive_quantile_0.5,60.0,False,inf,0.03892397880554199,inf,"[0, 16, 0, 0, 22, 11, 20, 21, 22, 25, 6, 35]","[0, 1, 5, 3, 6, 7, 2, 4, 4, 7, 3, 0]",quantile_0.5,35.0,,,,,
j10,3,1,proactive_quantile_0.5,60.0,False,inf,0.03892397880554199,inf,"[0, 16, 0, 0, 22, 11, 20, 21, 22, 25, 6, 35]","[0, 1, 5, 3, 11, 7, 2, 3, 5, 12, 3, 0]",quantile_0.5,36.0,,,,,
j10,3,1,proactive_quantile_0.5,60.0,True,35.0,0.03892397880554199,9.5367431640625e-05,"[0, 16, 0, 0, 22, 11, 20, 21, 22, 25, 6, 35]","[0, 1, 4, 3, 8, 4, 1, 4, 2, 6, 4, 0]",quantile_0.5,35.0,,,,,
j10,3,1,proactive_quantile_0.5,60.0,False,inf,0.03892397880554199,inf,"[0, 16, 0, 0, 22, 11, 20, 21, 22, 25, 6, 35]","[0, 1, 5, 2, 9, 3, 1, 6, 4, 10, 6, 0]",quantile_0.5,37.0,,,,,
j10,3,1,proactive_quantile_0.75,60.0,False,inf,0.03866696357727051,inf,"[0, 7, 0, 17, 23, 11, 20, 21, 29, 26, 23, 36]","[0, 1, 7, 1, 6, 4, 2, 2, 2, 7, 7, 0]",quantile_0.75,33.0,,,,,
j10,3,1,proactive_quantile_0.75,60.0,False,inf,0.03866696357727051,inf,"[0, 7, 0, 17, 23, 11, 20, 21, 29, 26, 23, 36]","[0, 1, 8, 3, 7, 5, 1, 4, 6, 9, 7, 0]",quantile_0.75,35.0,,,,,
j10,3,1,proactive_quantile_0.75,60.0,True,38.0,0.03866696357727051,0.00011181831359863281,"[0, 7, 0, 17, 23, 11, 20, 21, 29, 26, 23, 36]","[0, 1, 6, 1, 11, 5, 1, 3, 3, 12, 3, 0]",quantile_0.75,36.0,,,,,
j10,3,1,proactive_quantile_0.75,60.0,True,36.0,0.03866696357727051,0.00010395050048828125,"[0, 7, 0, 17, 23, 11, 20, 21, 29, 26, 23, 36]","[0, 1, 5, 2, 11, 4, 2, 2, 6, 7, 3, 0]",quantile_0.75,33.0,,,,,
j10,3,1,proactive_quantile_0.75,60.0,True,38.0,0.03866696357727051,0.0001049041748046875,"[0, 7, 0, 17, 23, 11, 20, 21, 29, 26, 23, 36]","[0, 1, 4, 2, 9, 5, 2, 2, 5, 12, 4, 0]",quantile_0.75,35.0,,,,,
j10,3,1,proactive_quantile_0.75,60.0,True,36.0,0.03866696357727051,9.775161743164062e-05,"[0, 7, 0, 17, 23, 11, 20, 21, 29, 26, 23, 36]","[0, 1, 5, 1, 6, 4, 1, 4, 6, 6, 6, 0]",quantile_0.75,35.0,,,,,
j10,3,1,proactive_quantile_0.75,60.0,True,36.0,0.03866696357727051,9.989738464355469e-05,"[0, 7, 0, 17, 23, 11, 20, 21, 29, 26, 23, 36]","[0, 1, 5, 3, 6, 7, 2, 4, 4, 7, 3, 0]",quantile_0.75,35.0,,,,,
j10,3,1,proactive_quantile_0.75,60.0,True,38.0,0.03866696357727051,0.00013899803161621094,"[0, 7, 0, 17, 23, 11, 20, 21, 29, 26, 23, 36]","[0, 1, 5, 3, 11, 7, 2, 3, 5, 12, 3, 0]",quantile_0.75,36.0,,,,,
j10,3,1,proactive_quantile_0.75,60.0,True,36.0,0.03866696357727051,0.00010800361633300781,"[0, 7, 0, 17, 23, 11, 20, 21, 29, 26, 23, 36]","[0, 1, 4, 3, 8, 4, 1, 4, 2, 6, 4, 0]",quantile_0.75,35.0,,,,,
j10,3,1,proactive_quantile_0.75,60.0,False,inf,0.03866696357727051,inf,"[0, 7, 0, 17, 23, 11, 20, 21, 29, 26, 23, 36]","[0, 1, 5, 2, 9, 3, 1, 6, 4, 10, 6, 0]",quantile_0.75,37.0,,,,,
j10,3,1,proactive_quantile_0.9,60.0,True,37.0,0.03822207450866699,0.00013208389282226562,"[0, 8, 0, 17, 23, 11, 20, 21, 30, 27, 23, 37]","[0, 1, 7, 1, 6, 4, 2, 2, 2, 7, 7, 0]",quantile_0.9,33.0,,,,,
j10,3,1,proactive_quantile_0.9,60.0,True,37.0,0.03822207450866699,0.0001201629638671875,"[0, 8, 0, 17, 23, 11, 20, 21, 30, 27, 23, 37]","[0, 1, 8, 3, 7, 5, 1, 4, 6, 9, 7, 0]",quantile_0.9,35.0,,,,,
j10,3,1,proactive_quantile_0.9,60.0,True,39.0,0.03822207450866699,0.00010704994201660156,"[0, 8, 0, 17, 23, 11, 20, 21, 30, 27, 23, 37]","[0, 1, 6, 1, 11, 5, 1, 3, 3, 12, 3, 0]",quantile_0.9,36.0,,,,,
j10,3,1,proactive_quantile_0.9,60.0,True,37.0,0.03822207450866699,0.00010204315185546875,"[0, 8, 0, 17, 23, 11, 20, 21, 30, 27, 23, 37]","[0, 1, 5, 2, 11, 4, 2, 2, 6, 7, 3, 0]",quantile_0.9,33.0,,,,,
j10,3,1,proactive_quantile_0.9,60.0,True,39.0,0.03822207450866699,0.00010538101196289062,"[0, 8, 0, 17, 23, 11, 20, 21, 30, 27, 23, 37]","[0, 1, 4, 2, 9, 5, 2, 2, 5, 12, 4, 0]",quantile_0.9,35.0,,,,,
j10,3,1,proactive_quantile_0.9,60.0,True,37.0,0.03822207450866699,0.00010013580322265625,"[0, 8, 0, 17, 23, 11, 20, 21, 30, 27, 23, 37]","[0, 1, 5, 1, 6, 4, 1, 4, 6, 6, 6, 0]",quantile_0.9,35.0,,,,,
j10,3,1,proactive_quantile_0.9,60.0,True,37.0,0.03822207450866699,0.00011706352233886719,"[0, 8, 0, 17, 23, 11, 20, 21, 30, 27, 23, 37]","[0, 1, 5, 3, 6, 7, 2, 4, 4, 7, 3, 0]",quantile_0.9,35.0,,,,,
