,instance_folder,instance_id,noise_factor,sample,sample_durations,time_limit,solve_time,solver_status,obj_gap,obj_value
13,ubo50,2,0.5,3,"[0, 1, 2, 1, 1, 3, 1, 5, 7, 4, 3, 3, 6, 7, 1, 10, 3, 2, 8, 9, 1, 1, 1, 3, 5, 4, 2, 1, 4, 3, 3, 9, 1, 1, 3, 7, 3, 3, 1, 5, 7, 2, 5, 8, 6, 2, 4, 2, 4, 7, 9, 0]",600,0.003,Infeasible,,
14,ubo50,2,0.5,4,"[0, 1, 2, 1, 1, 3, 1, 5, 6, 3, 4, 5, 5, 6, 1, 8, 5, 2, 8, 10, 1, 1, 1, 3, 5, 4, 2, 1, 6, 3, 5, 8, 1, 1, 4, 8, 3, 5, 1, 5, 7, 2, 6, 7, 7, 2, 5, 2, 3, 9, 7, 0]",600,0.003,Infeasible,,
15,ubo50,2,0.5,5,"[0, 1, 2, 1, 1, 5, 1, 6, 7, 4, 3, 4, 6, 5, 1, 10, 3, 2, 8, 8, 1, 1, 1, 4, 6, 4, 2, 1, 4, 4, 4, 9, 1, 1, 5, 7, 3, 3, 1, 5, 8, 2, 4, 6, 7, 2, 5, 2, 4, 8, 7, 0]",600,15.312,Optimal,0.0,159.0
16,ubo50,2,0.5,6,"[0, 1, 2, 1, 1, 4, 1, 5, 7, 3, 4, 4, 6, 6, 1, 8, 5, 2, 8, 8, 1, 1, 1, 3, 7, 4, 2, 1, 4, 3, 5, 10, 1, 1, 3, 7, 4, 4, 1, 4, 8, 2, 6, 6, 6, 2, 5, 2, 3, 8, 7, 0]",600,0.003,Infeasible,,
17,ubo50,2,0.5,7,"[0, 1, 2, 1, 1, 5, 1, 5, 8, 3, 3, 4, 5, 5, 1, 8, 4, 2, 9, 9, 1, 1, 1, 3, 5, 4, 2, 1, 4, 4, 5, 8, 1, 1, 3, 8, 4, 5, 1, 5, 9, 2, 5, 8, 6, 2, 5, 2, 3, 7, 7, 0]",600,0.003,Infeasible,,
18,ubo50,2,0.5,8,"[0, 1, 2, 1, 1, 3, 1, 6, 8, 3, 4, 4, 6, 5, 1, 10, 5, 2, 9, 8, 1, 1, 1, 3, 7, 4, 2, 1, 4, 3, 3, 8, 1, 1, 5, 7, 4, 4, 1, 3, 9, 2, 6, 7, 8, 2, 4, 2, 5, 8, 9, 0]",600,0.003,Infeasible,,
19,ubo50,2,0.5,9,"[0, 1, 2, 1, 1, 3, 1, 5, 8, 3, 3, 4, 7, 5, 1, 10, 3, 2, 8, 8, 1, 1, 1, 3, 7, 4, 2, 1, 4, 4, 5, 9, 1, 1, 5, 6, 4, 3, 1, 3, 7, 2, 6, 8, 6, 2, 5, 2, 4, 8, 8, 0]",600,14.791,Optimal,0.0,160.0
20,ubo50,3,0.5,0,"[0, 4, 5, 5, 1, 1, 5, 8, 7, 6, 1, 7, 3, 2, 4, 6, 8, 8, 8, 1, 5, 5, 8, 7, 1, 2, 4, 7, 8, 3, 6, 10, 6, 6, 1, 1, 1, 8, 8, 10, 4, 3, 4, 6, 5, 5, 5, 1, 4, 6, 1, 0]",600,600.0,Feasible,0.152439,164.0
21,ubo50,3,0.5,1,"[0, 3, 5, 6, 1, 1, 4, 7, 8, 8, 1, 7, 3, 2, 5, 8, 7, 8, 7, 1, 5, 3, 8, 5, 1, 2, 6, 7, 6, 4, 6, 10, 4, 6, 1, 1, 1, 8, 9, 10, 5, 3, 5, 6, 6, 5, 3, 1, 4, 6, 1, 0]",600,338.391,Optimal,0.0,163.0
22,ubo50,3,0.5,2,"[0, 5, 5, 5, 1, 1, 6, 9, 8, 6, 1, 8, 5, 2, 5, 6, 6, 8, 7, 1, 6, 3, 7, 6, 1, 2, 5, 9, 6, 4, 7, 10, 4, 7, 1, 1, 1, 8, 7, 8, 4, 3, 3, 6, 4, 5, 3, 1, 3, 7, 1, 0]",600,600.0,Feasible,0.146341,164.0
23,ubo50,3,0.5,3,"[0, 3, 6, 7, 1, 1, 4, 8, 8, 6, 1, 8, 3, 2, 3, 6, 6, 8, 8, 1, 5, 4, 7, 7, 1, 2, 5, 9, 6, 3, 7, 10, 6, 6, 1, 1, 1, 8, 9, 10, 6, 3, 3, 7, 5, 5, 5, 1, 3, 7, 1, 0]",600,600.0,Feasible,0.137725,167.0
24,ubo50,3,0.5,4,"[0, 3, 7, 6, 1, 1, 5, 8, 9, 7, 1, 7, 3, 2, 5, 6, 7, 7, 7, 1, 6, 3, 8, 6, 1, 2, 5, 9, 7, 3, 5, 10, 5, 6, 1, 1, 1, 7, 8, 10, 5, 4, 3, 6, 4, 5, 3, 1, 4, 6, 1, 0]",600,233.513,Optimal,0.0,163.0
25,ubo50,3,0.5,5,"[0, 4, 6, 5, 1, 1, 6, 8, 7, 6, 1, 8, 4, 2, 3, 8, 8, 9, 6, 1, 6, 4, 8, 6, 1, 2, 6, 7, 6, 3, 5, 9, 4, 8, 1, 1, 1, 7, 9, 10, 4, 4, 3, 5, 4, 5, 5, 1, 4, 5, 1, 0]",600,162.122,Optimal,0.0,162.0
26,ubo50,3,0.5,6,"[0, 3, 5, 6, 1, 1, 6, 7, 7, 8, 1, 8, 5, 2, 5, 7, 8, 7, 8, 1, 5, 3, 7, 5, 1, 2, 5, 9, 8, 4, 6, 9, 4, 8, 1, 1, 1, 9, 9, 8, 6, 3, 4, 5, 4, 4, 3, 1, 5, 6, 1, 0]",600,369.468,Optimal,0.0,167.0
27,ubo50,3,0.5,7,"[0, 4, 5, 7, 1, 1, 6, 8, 9, 7, 1, 8, 4, 2, 5, 6, 6, 9, 8, 1, 5, 4, 9, 5, 1, 2, 6, 7, 7, 3, 5, 10, 4, 8, 1, 1, 1, 8, 9, 8, 4, 3, 3, 7, 6, 4, 5, 1, 4, 6, 1, 0]",600,316.511,Optimal,0.0,167.0
28,ubo50,3,0.5,8,"[0, 4, 5, 6, 1, 1, 6, 8, 9, 8, 1, 7, 3, 2, 4, 8, 8, 7, 6, 1, 5, 5, 7, 6, 1, 2, 4, 9, 8, 4, 5, 9, 5, 8, 1, 1, 1, 8, 9, 8, 5, 4, 3, 6, 5, 6, 5, 1, 3, 7, 1, 0]",600,369.838,Optimal,0.0,168.0
29,ubo50,3,0.5,9,"[0, 3, 7, 5, 1, 1, 6, 9, 7, 8, 1, 6, 5, 2, 3, 7, 8, 8, 6, 1, 7, 5, 9, 5, 1, 2, 5, 9, 7, 4, 6, 9, 4, 7, 1, 1, 1, 9, 8, 8, 4, 3, 5, 6, 4, 4, 3, 1, 5, 7, 1, 0]",600,152.199,Optimal,0.0,167.0
30,ubo50,4,0.5,0,"[0, 8, 6, 3, 1, 1, 4, 7, 6, 3, 1, 2, 4, 4, 6, 3, 7, 4, 8, 7, 7, 4, 5, 8, 4, 1, 1, 2, 1, 9, 5, 8, 1, 9, 10, 4, 9, 7, 10, 1, 6, 1, 2, 3, 7, 7, 1, 8, 5, 1, 10, 0]",600,600.0,Feasible,0.306452,186.0
31,ubo50,4,0.5,1,"[0, 8, 7, 3, 1, 1, 3, 7, 6, 3, 1, 2, 4, 6, 6, 3, 7, 5, 7, 8, 6, 4, 3, 8, 5, 1, 1, 2, 1, 7, 7, 7, 1, 7, 9, 5, 10, 6, 8, 1, 7, 1, 2, 4, 8, 8, 1, 8, 4, 1, 10, 0]",600,600.0,Feasible,0.281768,181.0
32,ubo50,4,0.5,2,"[0, 8, 8, 4, 1, 1, 4, 6, 7, 4, 1, 2, 4, 6, 5, 3, 7, 5, 7, 7, 7, 3, 5, 8, 4, 1, 1, 2, 1, 8, 6, 8, 1, 7, 8, 5, 9, 8, 8, 1, 7, 1, 2, 3, 8, 6, 1, 8, 5, 1, 8, 0]",600,600.0,Feasible,0.302198,182.0
33,ubo50,4,0.5,3,"[0, 7, 6, 3, 1, 1, 3, 7, 6, 4, 1, 2, 3, 4, 7, 3, 6, 5, 6, 8, 6, 3, 5, 8, 4, 1, 1, 2, 1, 7, 5, 8, 1, 9, 8, 5, 8, 8, 9, 1, 8, 1, 2, 3, 6, 8, 1, 9, 6, 1, 8, 0]",600,600.0,Feasible,0.283333,180.0
34,ubo50,4,0.5,4,"[0, 8, 8, 3, 1, 1, 5, 8, 6, 3, 1, 2, 4, 5, 6, 3, 5, 5, 6, 9, 6, 4, 4, 10, 5, 1, 1, 2, 1, 8, 5, 9, 1, 7, 9, 4, 9, 7, 8, 1, 7, 1, 2, 4, 7, 7, 1, 9, 5, 1, 8, 0]",600,600.0,Feasible,0.304348,184.0
35,ubo50,4,0.5,5,"[0, 7, 8, 4, 1, 1, 3, 6, 7, 3, 1, 2, 4, 5, 6, 3, 6, 3, 7, 7, 6, 4, 4, 9, 5, 1, 1, 2, 1, 7, 7, 8, 1, 7, 8, 6, 9, 6, 10, 1, 8, 1, 2, 3, 6, 7, 1, 8, 5, 1, 9, 0]",600,600.0,Feasible,0.285714,182.0
36,ubo50,4,0.5,6,"[0, 9, 6, 4, 1, 1, 3, 8, 6, 4, 1, 2, 3, 6, 5, 3, 7, 3, 7, 7, 5, 3, 4, 10, 5, 1, 1, 2, 1, 7, 5, 7, 1, 8, 10, 4, 8, 8, 10, 1, 8, 1, 2, 4, 8, 7, 1, 9, 4, 1, 10, 0]",600,600.0,Feasible,0.289617,183.0
37,ubo50,4,0.5,7,"[0, 7, 6, 3, 1, 1, 3, 7, 8, 3, 1, 2, 4, 5, 6, 4, 5, 5, 8, 9, 5, 3, 5, 9, 4, 1, 1, 2, 1, 7, 5, 7, 1, 9, 9, 5, 8, 8, 10, 1, 7, 1, 2, 3, 7, 8, 1, 8, 6, 1, 8, 0]",600,600.0,Feasible,0.287293,181.0
38,ubo50,4,0.5,8,"[0, 7, 8, 3, 1, 1, 3, 7, 8, 3, 1, 2, 3, 4, 6, 3, 5, 5, 6, 9, 6, 3, 3, 8, 4, 1, 1, 2, 1, 7, 7, 9, 1, 7, 10, 5, 9, 7, 8, 1, 7, 1, 2, 3, 7, 8, 1, 9, 5, 1, 8, 0]",600,600.0,Feasible,0.300546,183.0
39,ubo50,4,0.5,9,"[0, 8, 8, 4, 1, 1, 5, 6, 6, 3, 1, 2, 4, 6, 5, 4, 6, 3, 8, 9, 5, 4, 4, 10, 5, 1, 1, 2, 1, 9, 5, 8, 1, 8, 8, 5, 9, 8, 10, 1, 6, 1, 2, 3, 6, 8, 1, 7, 6, 1, 10, 0]",600,600.0,Feasible,0.306452,186.0
40,ubo50,5,0.5,0,"[0, 7, 4, 2, 6, 1, 9, 4, 5, 1, 7, 1, 3, 1, 5, 6, 5, 1, 7, 1, 3, 4, 8, 4, 3, 8, 3, 3, 3, 10, 2, 4, 1, 8, 3, 10, 6, 9, 1, 9, 5, 1, 1, 8, 1, 1, 7, 7, 4, 5, 4, 0]",600,600.0,Unknown,,
41,ubo50,5,0.5,1,"[0, 8, 5, 2, 7, 1, 8, 3, 5, 1, 7, 1, 3, 1, 5, 8, 5, 1, 7, 1, 3, 5, 7, 5, 4, 7, 3, 4, 3, 10, 2, 4, 1, 7, 4, 9, 8, 8, 1, 8, 4, 1, 1, 10, 1, 1, 7, 7, 3, 6, 4, 0]",600,600.0,Unknown,,
42,ubo50,5,0.5,2,"[0, 8, 5, 2, 6, 1, 9, 4, 6, 1, 7, 1, 3, 1, 6, 8, 5, 1, 7, 1, 3, 5, 8, 4, 3, 8, 4, 4, 3, 8, 2, 5, 1, 8, 3, 8, 7, 10, 1, 10, 3, 1, 1, 9, 1, 1, 6, 6, 3, 4, 5, 0]",600,600.0,Unknown,,
43,ubo50,5,0.5,3,"[0, 6, 5, 2, 6, 1, 9, 3, 4, 1, 9, 1, 3, 1, 5, 8, 4, 1, 8, 1, 4, 4, 6, 6, 3, 7, 3, 3, 4, 10, 2, 4, 1, 8, 3, 10, 7, 10, 1, 8, 3, 1, 1, 10, 1, 1, 7, 8, 3, 5, 5, 0]",600,600.0,Unknown,,
44,ubo50,5,0.5,4,"[0, 8, 6, 2, 8, 1, 8, 3, 5, 1, 8, 1, 5, 1, 4, 8, 4, 1, 9, 1, 4, 4, 7, 6, 4, 8, 3, 3, 3, 9, 2, 4, 1, 8, 4, 8, 7, 9, 1, 9, 5, 1, 1, 9, 1, 1, 5, 6, 5, 5, 3, 0]",600,600.0,Unknown,,
45,ubo50,5,0.5,5,"[0, 6, 5, 2, 8, 1, 9, 4, 4, 1, 8, 1, 3, 1, 5, 6, 5, 1, 8, 1, 4, 4, 6, 6, 4, 7, 3, 3, 4, 8, 2, 6, 1, 9, 3, 8, 7, 9, 1, 9, 4, 1, 1, 10, 1, 1, 5, 6, 5, 4, 4, 0]",600,600.0,Unknown,,
46,ubo50,5,0.5,6,"[0, 6, 6, 2, 6, 1, 10, 3, 4, 1, 8, 1, 3, 1, 4, 6, 5, 1, 9, 1, 4, 4, 6, 4, 4, 7, 4, 3, 3, 8, 2, 6, 1, 9, 4, 10, 8, 9, 1, 10, 3, 1, 1, 10, 1, 1, 5, 6, 3, 4, 4, 0]",600,600.0,Unknown,,
47,ubo50,5,0.5,7,"[0, 8, 6, 2, 7, 1, 9, 4, 4, 1, 9, 1, 5, 1, 6, 6, 6, 1, 9, 1, 4, 3, 6, 4, 3, 9, 4, 4, 4, 8, 2, 6, 1, 9, 4, 10, 7, 10, 1, 9, 5, 1, 1, 8, 1, 1, 5, 8, 5, 4, 4, 0]",600,600.0,Unknown,,
48,ubo50,5,0.5,8,"[0, 8, 4, 2, 8, 1, 8, 4, 5, 1, 7, 1, 3, 1, 6, 6, 6, 1, 8, 1, 3, 3, 6, 4, 3, 9, 3, 4, 3, 10, 2, 5, 1, 8, 4, 8, 7, 10, 1, 9, 5, 1, 1, 10, 1, 1, 6, 6, 4, 6, 5, 0]",600,600.0,Unknown,,
49,ubo50,5,0.5,9,"[0, 6, 4, 2, 6, 1, 10, 3, 5, 1, 7, 1, 5, 1, 6, 6, 5, 1, 8, 1, 3, 4, 8, 4, 4, 8, 3, 4, 4, 10, 2, 6, 1, 7, 3, 8, 8, 8, 1, 10, 5, 1, 1, 8, 1, 1, 7, 6, 5, 4, 4, 0]",600,600.0,Unknown,,
50,ubo50,6,0.5,0,"[0, 4, 6, 6, 7, 1, 5, 7, 2, 7, 7, 6, 2, 5, 7, 8, 4, 2, 10, 3, 1, 7, 4, 2, 7, 1, 6, 7, 1, 1, 9, 4, 1, 4, 9, 7, 4, 8, 6, 9, 7, 3, 1, 7, 1, 1, 8, 6, 6, 2, 1, 0]",600,0.553,Optimal,0.0,194.0
51,ubo50,6,0.5,1,"[0, 3, 7, 7, 6, 1, 4, 8, 2, 7, 6, 7, 2, 6, 8, 6, 3, 2, 10, 4, 1, 6, 4, 2, 5, 1, 6, 8, 1, 1, 7, 6, 1, 3, 7, 6, 5, 9, 5, 7, 8, 4, 1, 8, 1, 1, 9, 6, 5, 2, 1, 0]",600,0.852,Optimal,0.0,199.0
52,ubo50,6,0.5,2,"[0, 3, 7, 8, 7, 1, 4, 8, 2, 8, 8, 6, 2, 4, 9, 8, 4, 2, 9, 4, 1, 5, 5, 2, 7, 1, 8, 7, 1, 1, 7, 5, 1, 4, 8, 5, 4, 8, 6, 9, 7, 4, 1, 8, 1, 1, 9, 5, 6, 2, 1, 0]",600,0.675,Optimal,0.0,190.0
53,ubo50,6,0.5,3,"[0, 4, 7, 6, 6, 1, 4, 9, 2, 7, 7, 6, 2, 5, 7, 6, 3, 2, 8, 4, 1, 7, 3, 2, 6, 1, 7, 7, 1, 1, 9, 4, 1, 3, 7, 5, 5, 9, 5, 8, 7, 3, 1, 7, 1, 1, 9, 5, 5, 2, 1, 0]",600,0.54,Optimal,0.0,194.0
54,ubo50,6,0.5,4,"[0, 4, 8, 8, 8, 1, 4, 8, 2, 9, 8, 8, 2, 6, 7, 8, 4, 2, 9, 4, 1, 7, 3, 2, 7, 1, 6, 9, 1, 1, 8, 5, 1, 4, 9, 6, 5, 7, 7, 7, 8, 3, 1, 7, 1, 1, 8, 5, 6, 2, 1, 0]",600,0.85,Optimal,0.0,199.0
55,ubo50,6,0.5,5,"[0, 4, 7, 7, 8, 1, 5, 7, 2, 7, 8, 7, 2, 4, 7, 7, 3, 2, 9, 4, 1, 5, 4, 2, 5, 1, 7, 7, 1, 1, 8, 5, 1, 4, 8, 5, 6, 8, 5, 7, 9, 4, 1, 6, 1, 1, 9, 7, 7, 2, 1, 0]",600,0.513,Optimal,0.0,187.0
56,ubo50,6,0.5,6,"[0, 3, 7, 7, 7, 1, 5, 9, 2, 7, 6, 8, 2, 4, 8, 6, 4, 2, 10, 4, 1, 5, 5, 2, 7, 1, 6, 8, 1, 1, 7, 4, 1, 3, 8, 7, 5, 7, 5, 7, 8, 3, 1, 6, 1, 1, 7, 7, 7, 2, 1, 0]",600,0.621,Optimal,0.0,185.0
57,ubo50,6,0.5,7,"[0, 4, 8, 8, 7, 1, 6, 7, 2, 9, 6, 6, 2, 4, 7, 7, 3, 2, 10, 4, 1, 6, 4, 2, 5, 1, 8, 9, 1, 1, 9, 4, 1, 5, 9, 6, 4, 7, 5, 7, 9, 4, 1, 7, 1, 1, 7, 7, 7, 2, 1, 0]",600,0.534,Optimal,0.0,194.0
58,ubo50,6,0.5,8,"[0, 4, 8, 7, 8, 1, 5, 9, 2, 7, 6, 8, 2, 6, 7, 7, 3, 2, 8, 3, 1, 5, 4, 2, 5, 1, 6, 9, 1, 1, 7, 6, 1, 4, 9, 5, 4, 7, 5, 9, 9, 4, 1, 6, 1, 1, 9, 6, 6, 2, 1, 0]",600,0.338,Optimal,0.0,187.0
59,ubo50,6,0.5,9,"[0, 4, 6, 7, 8, 1, 5, 9, 2, 9, 7, 6, 2, 5, 9, 8, 3, 2, 8, 3, 1, 7, 3, 2, 6, 1, 6, 9, 1, 1, 9, 4, 1, 4, 8, 7, 5, 9, 5, 8, 8, 3, 1, 7, 1, 1, 8, 7, 7, 2, 1, 0]",600,1.137,Optimal,0.0,199.0
60,ubo50,7,0.5,0,"[0, 4, 7, 1, 1, 6, 1, 4, 1, 4, 8, 7, 7, 7, 6, 9, 4, 3, 4, 8, 6, 8, 7, 5, 7, 1, 3, 8, 1, 3, 7, 2, 1, 9, 1, 3, 2, 8, 8, 9, 2, 6, 1, 4, 1, 9, 2, 2, 2, 7, 7, 0]",600,0.003,Infeasible,,
61,ubo50,7,0.5,1,"[0, 4, 8, 1, 1, 8, 1, 4, 1, 4, 7, 7, 8, 6, 6, 9, 6, 4, 3, 8, 8, 7, 7, 4, 7, 1, 3, 7, 1, 4, 6, 2, 1, 9, 1, 3, 2, 8, 8, 9, 2, 6, 1, 4, 1, 7, 2, 2, 2, 7, 8, 0]",600,0.003,Infeasible,,
62,ubo50,7,0.5,2,"[0, 5, 8, 1, 1, 6, 1, 5, 1, 4, 9, 8, 7, 7, 7, 10, 4, 3, 5, 8, 7, 6, 8, 5, 9, 1, 3, 6, 1, 4, 7, 2, 1, 8, 1, 4, 2, 8, 7, 9, 2, 5, 1, 6, 1, 7, 2, 2, 2, 7, 8, 0]",600,0.002,Infeasible,,
63,ubo50,7,0.5,3,"[0, 5, 7, 1, 1, 7, 1, 4, 1, 3, 7, 7, 9, 6, 7, 8, 5, 3, 3, 8, 6, 7, 8, 3, 8, 1, 4, 6, 1, 3, 6, 2, 1, 7, 1, 3, 2, 8, 8, 10, 2, 4, 1, 5, 1, 7, 2, 2, 2, 8, 7, 0]",600,25.295,Optimal,0.0,145.0
64,ubo50,7,0.5,4,"[0, 5, 7, 1, 1, 6, 1, 5, 1, 3, 9, 7, 8, 8, 8, 10, 6, 4, 3, 8, 7, 7, 8, 3, 9, 1, 3, 8, 1, 4, 7, 2, 1, 8, 1, 3, 2, 9, 8, 8, 2, 6, 1, 4, 1, 8, 2, 2, 2, 6, 7, 0]",600,13.296,Optimal,0.0,147.0
65,ubo50,7,0.5,5,"[0, 4, 7, 1, 1, 7, 1, 4, 1, 4, 9, 8, 7, 6, 8, 9, 4, 4, 3, 7, 8, 7, 7, 3, 8, 1, 3, 7, 1, 3, 7, 2, 1, 8, 1, 4, 2, 9, 7, 10, 2, 5, 1, 4, 1, 7, 2, 2, 2, 8, 7, 0]",600,0.003,Infeasible,,
66,ubo50,7,0.5,6,"[0, 3, 9, 1, 1, 8, 1, 5, 1, 3, 8, 8, 8, 7, 8, 8, 4, 3, 3, 7, 6, 8, 6, 5, 9, 1, 3, 7, 1, 4, 6, 2, 1, 7, 1, 3, 2, 9, 9, 9, 2, 4, 1, 4, 1, 7, 2, 2, 2, 7, 8, 0]",600,10.54,Optimal,0.0,148.0
67,ubo50,7,0.5,7,"[0, 3, 7, 1, 1, 8, 1, 5, 1, 4, 9, 9, 8, 8, 6, 10, 4, 3, 3, 6, 7, 8, 8, 4, 8, 1, 3, 8, 1, 3, 8, 2, 1, 7, 1, 3, 2, 10, 8, 8, 2, 4, 1, 4, 1, 7, 2, 2, 2, 8, 7, 0]",600,18.898,Optimal,0.0,149.0
68,ubo50,7,0.5,8,"[0, 4, 7, 1, 1, 8, 1, 5, 1, 4, 9, 8, 9, 7, 8, 8, 4, 3, 5, 6, 7, 8, 6, 5, 7, 1, 4, 6, 1, 3, 8, 2, 1, 7, 1, 4, 2, 10, 8, 10, 2, 4, 1, 4, 1, 7, 2, 2, 2, 6, 8, 0]",600,10.147,Optimal,0.0,151.0
69,ubo50,7,0.5,9,"[0, 5, 7, 1, 1, 8, 1, 4, 1, 4, 8, 8, 7, 7, 8, 9, 6, 3, 4, 6, 7, 8, 8, 3, 7, 1, 3, 8, 1, 3, 7, 2, 1, 7, 1, 3, 2, 10, 7, 9, 2, 5, 1, 6, 1, 8, 2, 2, 2, 8, 6, 0]",600,19.767,Optimal,0.0,152.0
70,ubo50,8,0.5,0,"[0, 1, 5, 3, 5, 7, 4, 3, 6, 4, 7, 2, 7, 2, 1, 3, 2, 10, 4, 1, 8, 1, 3, 1, 6, 5, 1, 7, 8, 1, 6, 1, 1, 9, 3, 9, 1, 2, 2, 5, 1, 9, 2, 5, 6, 5, 1, 2, 4, 9, 3, 0]",600,6.19,Optimal,0.0,145.0
71,ubo50,8,0.5,1,"[0, 1, 6, 4, 6, 7, 4, 5, 7, 4, 7, 2, 6, 2, 1, 4, 2, 8, 3, 1, 7, 1, 5, 1, 5, 4, 1, 7, 10, 1, 7, 1, 1, 8, 4, 8, 1, 2, 2, 3, 1, 8, 2, 5, 7, 4, 1, 2, 3, 8, 4, 0]",600,600.0,Unknown,,
72,ubo50,8,0.5,2,"[0, 1, 6, 3, 5, 7, 5, 5, 7, 3, 9, 2, 7, 2, 1, 4, 2, 10, 4, 1, 6, 1, 4, 1, 5, 6, 1, 5, 8, 1, 8, 1, 1, 9, 4, 9, 1, 2, 2, 3, 1, 9, 2, 7, 7, 4, 1, 2, 3, 8, 4, 0]",600,21.807,Optimal,0.0,156.0
